inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
81388,372,45359,2024-04-09 12:30:23,2024-05-0210:21:10,,0
56931,104,32026,2021-12-25 18:50:19,2022-01-0613:41:53,,0
64129,153,35901,2021-12-24 21:58:19,2022-04-0122:58:44,,0
59151,757,32252,2024-09-01 15:45:36,2024-09-0618:43:18,,0
71420,236,40824,2021-10-20 21:20:08,2021-12-2112:22:45,2021-11-1620:24:34,1
45042,875,27039,2022-04-29 17:03:13,2022-05-2016:53:38,,0
78371,1304,43864,2023-12-30 16:28:17,2024-03-1420:14:43,2024-12-2009:55:46,2
19852,1331,11228,2021-07-22 19:19:16,2021-07-2913:31:16,,0
35686,308,22512,2021-08-16 19:38:37,2021-10-1015:29:37,,0
87386,1280,49121,2020-12-17 18:16:26,2021-04-0619:08:33,2021-01-1215:14:27,1
91653,267,51564,2021-08-24 14:15:07,2021-10-1214:58:59,,0
13827,1331,7889,2021-04-05 19:28:01,2021-04-0713:16:31,,0
14599,776,8372,2020-11-13 11:30:54,2020-11-1811:59:44,,0
99310,1106,55963,2024-11-04 15:23:42,2024-12-0919:37:39,,0
86875,509,48816,2022-03-23 21:16:58,2022-06-1509:38:07,2022-05-1817:19:59,2
84106,395,47094,2021-11-19 16:43:17,2021-12-3014:26:59,,0
56096,398,31665,2021-03-22 21:53:44,2021-04-0422:02:46,,0
28878,420,17598,2021-03-07 14:34:15,2021-04-1616:55:37,,0
69107,1446,38965,2024-09-14 10:33:33,2024-12-1315:50:52,2024-11-0413:40:09,2
81643,198,45452,2021-08-05 18:01:47,2021-12-1512:14:18,2021-11-1710:38:49,2
42682,899,25824,2024-08-18 20:08:11,2024-08-2717:03:04,,0
63350,1345,35374,2023-04-07 13:04:15,2023-08-2916:07:35,2023-06-0523:01:55,2
15028,1052,8641,2023-06-12 18:16:02,2023-06-2110:20:31,,0
5096,490,2806,2024-01-03 21:54:36,2024-01-0421:51:36,,0
63942,1329,35770,2024-03-29 17:58:44,2024-05-1421:40:44,2024-04-2712:11:40,1
18673,1331,10883,2023-03-14 21:51:53,2023-05-2518:11:59,2023-05-0417:33:35,2
101197,53,57291,2022-02-24 21:24:15,2022-04-0217:26:19,2022-03-3009:45:02,1
52975,652,30568,2023-04-15 21:51:14,2023-07-0120:35:18,2023-06-0719:32:27,2
8786,941,4955,2021-03-08 18:05:54,2021-05-2410:06:08,2021-04-0614:44:00,1
71715,1114,41006,2023-11-28 21:26:55,2024-01-0316:58:11,2023-12-2709:01:32,1
30799,1128,18996,2024-05-05 20:32:57,2024-05-0919:58:18,,0
21583,662,12785,2023-04-09 17:00:55,2023-05-0111:44:26,,0
68403,648,38733,2024-04-16 13:59:02,2024-06-1320:05:48,2024-05-1309:49:03,1
61351,357,34098,2022-06-04 11:03:13,2022-08-0817:26:56,,0
69952,1360,39646,2022-11-18 10:48:14,2022-12-0418:56:49,,0
4318,547,2374,2022-12-05 12:12:49,2023-03-0920:29:52,2023-02-2113:34:46,1
6705,529,3712,2022-10-09 20:30:52,2022-10-0921:32:25,,0
100045,960,56533,2022-02-21 16:04:04,2022-04-1113:10:45,2022-03-1716:15:16,1
69091,1021,39029,2022-09-06 19:49:56,2022-09-2618:46:03,,0
57464,309,32342,2021-07-12 20:52:58,2021-07-2619:50:56,,0
13636,645,7782,2024-02-22 17:01:54,2024-04-0319:37:47,,0
92150,1434,51768,2024-10-21 12:49:15,2024-12-2017:55:28,2024-12-2013:17:26,2
42975,1084,24985,2023-12-26 12:57:45,2024-01-0414:20:46,,0
21809,785,12914,2021-03-20 18:57:23,2021-04-1521:49:57,,0
53380,238,30826,2021-10-24 17:53:10,2021-12-1114:20:09,2021-11-1613:32:33,1
39011,28,24369,2020-09-27 09:14:56,2020-10-0108:43:24,,0
1076,30,654,2021-12-31 14:00:28,2022-03-0920:48:30,2022-02-1516:08:40,1
91236,451,51309,2024-12-19 16:16:05,,,0
70855,130,40422,2022-03-20 17:03:26,2022-03-2818:58:51,,0
101310,111,57388,2020-09-30 09:23:57,2020-10-0219:55:28,,0
70610,886,40250,2020-12-09 10:46:47,2021-01-1011:41:41,,0
84361,496,47259,2023-04-15 15:23:13,2023-05-0311:42:31,,0
29043,850,17736,2020-09-22 14:23:04,2020-09-2515:44:52,,0
4353,563,2367,2022-11-15 13:10:35,2023-02-2711:47:40,,0
10862,210,6193,2021-03-03 12:50:49,2021-05-0715:38:14,2021-03-3115:48:05,1
66778,769,37733,2021-03-10 15:11:11,2021-03-1912:08:09,,0
89065,1262,49990,2020-12-25 09:18:29,2020-12-2509:19:28,,0
80188,287,44766,2021-06-05 21:13:58,2021-07-1014:18:20,2021-06-3015:51:07,1
34860,963,21875,2020-11-09 17:12:44,2020-12-1017:51:00,2020-12-0810:37:05,1
51065,713,29783,2023-11-03 12:04:06,2024-01-1315:10:12,2023-12-3112:36:13,2
68666,93,38942,2022-01-02 19:52:53,2022-03-1418:27:29,,0
22620,690,13394,2023-12-05 20:32:14,2024-03-2518:47:35,2024-02-1818:13:45,2
59079,433,32411,2023-09-07 16:55:07,2023-11-1118:12:20,2023-10-0612:25:22,1
42958,1065,25390,2023-12-26 20:09:48,2024-01-1521:30:42,,0
86911,699,48839,2024-03-14 18:19:28,2024-04-0914:33:46,,0
102294,350,58100,2024-04-26 21:03:27,2024-05-2919:46:46,,0
9295,255,5292,2020-10-20 16:34:21,2021-01-1321:05:06,2020-12-1921:43:50,2
60047,883,33355,2022-04-02 16:13:34,2022-06-1614:09:36,2022-05-2419:54:03,1
18109,1379,10551,2023-09-19 15:54:43,2023-09-2511:51:23,,0
97930,1133,55058,2024-06-02 20:42:34,2024-06-0514:39:19,,0
80822,652,45070,2024-06-08 11:00:16,2024-06-1220:03:56,,0
62875,1320,35028,2020-08-27 18:37:27,2020-10-2313:56:42,2020-09-2112:31:53,1
102493,855,58252,2021-12-09 15:49:19,2022-01-0913:23:30,,0
102646,1271,58373,2020-10-26 18:23:44,2020-12-1816:36:06,2020-12-1613:31:53,2
50309,943,28564,2021-04-21 21:37:56,2021-05-0714:32:14,,0
66823,795,37751,2020-10-19 20:03:05,2020-10-2822:01:26,,0
79001,852,44157,2022-02-25 18:21:55,2022-03-0813:25:31,,0
79848,1310,44568,2020-08-04 14:45:34,2020-11-0312:25:15,2020-09-2521:18:39,2
3486,296,2026,2022-03-11 14:12:23,2022-06-0908:21:45,2022-05-0311:43:01,2
84912,808,47601,2021-05-29 15:39:21,2021-08-1615:20:17,2021-07-1909:43:32,2
88881,294,49975,2022-05-11 19:07:49,2022-06-3017:02:25,,0
20430,1156,11715,2024-10-15 11:35:06,2024-12-2218:50:59,2024-12-1209:24:30,2
2101,452,1245,2023-06-18 20:48:32,2023-07-0417:37:11,,0
102601,225,58337,2022-08-10 11:03:22,2022-08-2210:09:34,,0
33708,958,21149,2021-06-23 19:06:11,2021-07-0616:37:38,,0
88506,925,49707,2022-09-12 21:52:09,2022-10-2016:19:17,,0
38953,950,24180,2022-02-13 11:25:17,2022-02-2009:16:56,,0
8519,947,4797,2020-12-09 16:36:36,2021-03-1910:44:24,2021-01-0313:04:55,1
6027,4,3350,2021-01-21 09:49:18,2021-03-2318:45:06,2022-03-1918:41:45,0
83868,339,46905,2022-11-09 21:02:38,2023-03-2715:39:02,2023-02-1921:04:29,2
32245,328,19983,2023-05-05 21:51:23,2023-09-2616:54:47,2023-08-2716:30:04,2
23646,522,13990,2023-09-18 20:40:51,2023-12-0313:38:23,2023-10-1314:59:53,1
30005,1331,18436,2021-03-22 17:07:31,2021-04-0519:15:53,,0
22679,433,13495,2024-02-21 15:53:35,2024-04-1018:14:13,2024-03-1717:46:07,1
67602,736,38191,2024-12-17 17:00:58,,,0
72671,1389,41556,2023-09-04 10:07:57,2023-11-2916:13:41,2023-11-0113:28:50,2
45286,287,27232,2023-05-09 08:33:17,2023-06-1521:42:44,,0
84466,82,47311,2021-03-03 16:33:26,2021-05-0315:16:55,2021-04-2820:16:06,2
23459,425,13890,2022-05-19 21:46:28,2022-06-0410:14:42,,0
83812,186,46873,2021-08-08 21:30:32,2021-08-2920:47:33,2024-08-2112:48:35,0
49364,1013,28374,2023-05-04 17:13:03,2023-06-0517:09:06,2023-06-0311:46:29,1
2849,153,1678,2021-06-30 13:07:55,2021-10-2809:29:24,,0
4434,1009,2503,2022-12-01 10:29:45,2023-03-1013:37:10,,0
41590,382,25656,2023-10-11 15:34:33,2023-11-0617:33:37,2023-11-0313:43:03,1
30375,639,18741,2024-12-12 15:32:47,,,0
63687,504,35605,2024-10-13 11:45:58,2024-10-1311:46:29,,0
77555,1152,43373,2024-08-23 20:55:53,2024-11-0417:38:45,2024-09-2017:26:55,1
5216,4,2899,2022-05-11 19:09:46,2022-06-1717:38:03,,0
32864,262,20327,2022-10-09 11:43:03,2022-11-1019:19:42,2022-11-0819:40:12,1
54231,502,30733,2023-09-13 21:41:00,2024-01-0322:00:16,2023-11-1010:28:53,2
56421,665,31721,2022-09-12 21:35:56,2022-09-2016:53:40,,0
34116,878,21425,2021-06-02 15:56:34,2021-08-2812:30:58,,0
98311,556,55140,2023-04-14 09:27:10,2023-06-2619:28:24,2023-05-1213:24:08,1
68337,249,38725,2022-09-19 13:14:40,2022-12-1012:18:05,2022-11-1011:05:10,2
55012,1093,31155,2022-11-01 10:57:41,2022-11-1515:49:34,,0
1441,375,832,2021-04-04 17:00:25,2021-07-0318:29:49,2021-06-0310:04:11,2
71610,760,40939,2021-04-06 12:41:03,2021-05-0716:07:48,,0
35710,311,22504,2022-11-02 20:16:37,2022-11-1121:57:45,,0
51587,311,30107,2023-03-09 09:43:26,2023-03-1621:56:21,,0
36284,1212,22254,2023-10-30 17:14:57,2024-02-1811:50:50,2023-12-2809:23:29,2
22825,68,13572,2022-03-03 20:06:45,2022-04-1816:12:07,2022-03-2314:52:59,1
55110,1185,31421,2023-10-09 12:18:58,2023-10-0918:27:07,,0
82147,1293,45701,2020-05-19 09:34:21,2020-09-1218:23:22,2020-06-1112:06:55,1
51363,1096,30014,2024-07-05 09:01:22,2024-08-2211:57:13,,0
55993,249,31727,2022-04-19 20:09:50,2022-05-1720:57:16,,0
57296,156,32244,2020-01-13 16:53:11,2020-08-1420:55:39,,0
86434,1339,48599,2022-05-12 14:33:36,2022-08-1014:51:14,2022-07-0317:44:47,2
47171,93,28405,2020-12-30 16:28:24,2021-01-2310:46:42,,0
71532,1416,40900,2024-08-05 17:47:40,2024-09-3018:05:31,2024-09-0209:18:27,1
84324,82,47233,2020-01-14 20:29:22,2020-08-2509:30:09,,0
50789,272,29815,2021-03-13 21:16:08,2021-03-1517:07:39,,0
84055,950,47055,2020-12-23 12:17:54,2021-03-0109:42:49,,0
8236,316,4605,2023-05-27 17:00:14,2023-06-0715:19:44,,0
76811,541,43116,2022-09-23 17:46:51,2023-02-2016:04:35,2022-11-2018:53:59,2
101363,31,57430,2020-09-15 13:47:05,2020-10-0913:53:33,,0
70790,1232,40376,2023-10-16 19:02:32,2023-10-2113:23:52,,0
62238,1269,34594,2021-04-15 09:48:49,2021-04-2016:04:32,2023-10-2216:15:27,2
74670,43,42373,2021-03-30 21:56:47,2021-06-2016:54:12,2021-05-2320:50:30,2
56104,399,31762,2022-04-15 14:13:21,2022-05-0617:27:28,,0
21304,737,12603,2024-09-15 12:41:59,2024-09-2110:44:20,,0
60846,1258,33825,2024-10-10 18:07:03,,2024-12-0515:57:34,2
73641,350,41963,2023-03-15 21:54:12,2023-04-1613:16:20,2023-04-1317:56:35,1
99938,456,56459,2023-12-09 15:02:56,2023-12-3009:59:43,,0
40346,311,25147,2022-11-22 19:59:21,2022-12-1415:51:50,,0
56632,634,31641,2024-10-21 16:10:30,2024-11-2421:00:27,2024-11-1512:13:57,1
66400,327,37512,2021-07-22 18:00:37,2021-07-2417:07:27,,0
50422,57,29622,2021-01-01 16:52:22,2021-01-0116:56:15,,0
58469,470,32484,2024-08-29 17:09:33,2024-11-1016:07:44,2024-09-2713:04:53,1
43024,1107,24677,2023-09-20 13:03:05,2023-12-0318:01:43,2023-10-1202:53:19,1
47138,66,28375,2021-07-15 12:12:26,2021-08-2018:07:17,,0
67091,927,37940,2022-03-28 20:30:27,2022-04-0611:52:45,,0
89685,212,50395,2021-03-15 08:37:17,2021-05-0517:49:29,,0
10550,605,5950,2024-12-27 16:47:41,,,0
70262,842,39931,2020-11-26 13:06:44,2020-12-2610:27:52,,0
21518,1299,12737,2022-03-01 11:54:03,2022-03-0115:01:36,,0
97058,834,54483,2022-01-14 17:02:52,2022-04-2816:23:03,2022-03-1914:07:02,2
22243,557,13219,2022-04-30 10:16:20,2022-05-2114:31:07,,0
54098,408,31143,2021-08-20 20:33:51,2021-10-0109:41:40,,0
45291,293,27236,2021-07-12 17:42:19,2021-07-1812:16:36,,0
40519,311,25184,2023-10-31 12:45:45,2024-02-2111:43:59,2023-12-2809:51:03,2
97711,1038,54899,2023-06-12 19:51:25,2023-06-2717:53:04,,0
82864,96,46156,2023-03-28 17:22:20,2023-04-2718:39:18,,0
31666,606,19691,2024-09-04 17:08:19,2024-09-1212:25:01,,0
100027,881,56404,2020-12-02 11:45:01,2021-01-0915:50:29,2020-12-2614:43:02,1
18730,262,10940,2021-08-07 12:09:31,2021-10-1818:28:57,2023-02-2411:38:50,0
52459,153,30411,2021-07-04 22:27:43,2021-11-1016:08:21,,0
38113,71,23997,2021-02-28 10:34:53,2021-03-1716:22:00,,0
41063,441,24633,2023-06-16 20:45:43,2023-06-1620:46:08,,0
79081,1289,44143,2020-06-02 16:57:48,2020-09-1818:15:05,2022-02-1609:10:38,2
14166,482,8104,2024-07-02 11:25:15,2024-07-1309:06:17,,0
42746,991,24363,2022-04-10 18:58:14,2022-04-1419:14:45,,0
18239,1331,10567,2023-10-10 16:12:11,2023-10-1018:01:05,,0
97603,900,54866,2020-11-01 09:55:04,2020-11-0208:33:35,,0
89496,912,50286,2022-04-10 16:23:35,2022-06-1416:35:28,2022-11-1509:41:47,2
37874,1435,23868,2024-10-11 19:54:01,2024-10-2410:04:02,,0
25265,446,15083,2024-01-12 20:54:06,2024-05-0713:32:25,2024-03-1919:55:00,2
90141,1025,50631,2023-09-27 20:03:01,2024-03-0812:55:33,2023-11-2110:10:03,2
49959,1369,28697,2023-08-27 16:54:55,2023-10-2612:43:40,2023-09-2522:11:44,1
40102,219,24564,2020-09-06 17:23:09,2020-09-2317:21:26,,0
5434,727,2853,2024-09-18 15:46:07,2024-10-2317:54:32,2024-10-1022:19:46,1
39470,218,24364,2022-12-18 16:46:08,2023-02-1913:56:59,,0
53239,124,30746,2021-07-31 09:55:25,2021-08-0321:24:24,,0
54785,673,30617,2024-10-29 18:16:09,2024-10-3118:20:13,,0
82223,379,45749,2020-12-01 21:45:00,2020-12-1409:10:56,,0
40314,311,25130,2022-08-08 08:36:26,2022-08-0811:14:56,,0
15956,1331,9304,2022-06-08 21:18:03,2022-08-1421:31:11,2022-08-0915:16:52,2
77137,656,43190,2023-06-22 19:22:05,2023-08-2718:34:26,,0
9565,272,5504,2021-01-19 14:53:47,2021-05-1909:15:15,2021-04-1700:09:58,2
77549,1150,43469,2023-10-15 21:52:30,2023-12-2113:30:20,2023-12-0613:12:55,2
60001,366,33288,2023-11-20 14:57:25,2024-02-2614:30:38,,0
102645,1271,58373,2020-09-08 15:51:26,2020-10-2617:19:26,,0
61862,796,34376,2021-04-14 20:02:11,2021-06-0607:40:38,2021-06-0515:44:57,2
14580,1348,8352,2024-07-02 15:36:32,2024-08-3016:42:50,,0
52469,365,30421,2024-05-24 21:09:35,2024-05-2421:13:24,,0
65493,959,36833,2022-05-22 09:22:26,2022-09-1318:44:27,2022-08-0708:23:50,2
100342,261,56699,2020-12-09 21:28:57,2021-04-2818:29:19,2020-12-3117:39:55,1
5451,941,2964,2022-09-19 19:20:02,2022-10-2608:55:25,2022-10-1516:34:20,1
87692,912,49295,2023-02-19 08:46:11,2023-04-1311:54:55,2023-03-1910:23:48,1
83755,186,46827,2021-06-10 11:49:25,2021-07-0520:52:41,2024-08-2112:49:08,0
9060,899,5145,2023-03-05 11:44:35,2023-05-3011:22:05,2023-05-0210:51:14,2
49732,1389,29283,2023-06-02 17:01:22,2023-09-0409:45:01,2023-08-2713:36:22,1
45903,849,27674,2021-05-31 08:30:08,2021-11-1712:27:56,2021-10-1715:33:48,2
19894,1331,11637,2021-06-04 13:57:31,2021-06-0715:04:01,2022-11-1512:01:21,1
25471,703,15228,2024-09-06 19:13:07,2024-09-2314:55:44,,0
69770,408,39703,2021-04-29 10:10:33,2021-07-2214:37:30,,0
88222,198,49597,2022-08-18 19:52:07,2022-10-2817:53:36,2022-10-1516:54:44,2
17846,1331,10327,2024-01-06 15:50:24,2024-01-3013:19:53,,0
41363,821,25574,2021-03-11 15:12:14,2021-04-2122:17:36,2021-04-0510:26:41,1
858,587,510,2024-01-03 18:24:37,2024-01-1313:15:29,,0
30629,1373,18944,2024-06-14 10:42:08,2024-06-1608:12:24,,0
33874,8,21272,2021-08-25 14:36:38,2021-10-1112:46:49,,0
100489,195,56823,2021-07-11 13:36:32,2021-12-2913:05:57,2022-03-1914:56:50,2
23548,1299,13861,2022-01-20 15:58:30,2022-02-1511:17:46,2022-02-1409:26:43,1
67956,597,38427,2024-04-13 11:14:27,2024-04-2218:41:02,,0
99357,247,56010,2023-03-16 14:50:38,2023-04-1215:55:02,,0
77543,1346,43467,2022-01-04 14:33:57,2022-03-0211:11:01,,0
33976,1094,21348,2023-02-27 18:24:11,2023-03-3115:59:53,,0
99011,1031,55765,2023-08-03 10:39:35,2023-10-0422:20:56,2023-08-3109:28:24,1
91342,1163,51380,2023-11-04 18:51:08,2023-12-2515:40:53,2023-12-0209:57:15,1
72549,613,41514,2023-04-11 20:30:21,2023-06-1110:46:19,2023-10-1723:03:27,2
49797,705,29430,2024-05-26 15:58:54,2024-08-1811:41:55,2024-06-2210:17:14,1
12943,665,7368,2023-03-21 20:14:47,2023-04-2620:34:04,2023-04-1912:12:36,1
26747,1085,16189,2024-04-11 21:39:46,2024-04-1421:38:40,,0
66898,808,37817,2022-05-24 14:04:24,2022-06-0917:18:37,,0
21600,503,12759,2023-11-25 20:08:39,2023-12-2518:36:55,,0
83403,148,46545,2022-10-18 13:29:08,2022-12-1115:13:30,2022-11-1500:18:04,1
87891,159,49417,2022-02-13 19:56:15,2022-02-2119:42:34,2022-06-0523:48:53,2
72023,314,41172,2022-08-20 17:42:15,2022-12-0410:39:39,2022-10-1019:15:19,2
6996,287,3895,2020-11-09 11:29:21,2020-11-2808:39:01,,0
87005,175,48895,2021-03-27 21:51:44,2021-06-2817:30:21,2021-05-1721:54:37,2
23720,777,14048,2021-11-10 14:44:57,2021-12-0815:51:42,2022-01-0508:30:27,1
66195,238,37370,2020-10-21 16:23:47,2020-10-3117:22:56,,0
101635,982,57619,2023-05-06 13:25:43,2023-08-2910:35:14,2023-06-0219:10:29,1
3381,548,1989,2024-06-30 21:11:33,2024-10-3116:53:09,2024-09-2217:38:15,2
69355,1035,39395,2023-10-05 19:33:17,2023-10-1215:03:36,,0
30289,128,18673,2021-12-30 20:22:27,2022-02-2413:48:34,2022-02-1514:18:23,1
85201,888,47804,2022-02-22 19:15:25,2022-06-2519:08:33,,0
44750,628,26859,2023-02-23 17:16:01,2023-02-2317:17:34,,0
91707,633,51511,2024-02-18 19:44:31,2024-03-1515:28:33,,0
78330,1304,43862,2022-04-13 20:09:15,2022-08-1609:07:15,2024-12-2009:55:50,2
19848,1331,11644,2021-10-29 08:31:14,2021-10-2918:25:25,,0
96922,252,54469,2020-01-13 11:28:33,2020-08-1011:53:05,,0
32299,1107,20159,2023-02-23 21:58:57,2023-05-2420:23:10,2023-04-2111:19:39,2
64866,296,36466,2021-11-16 19:20:22,2022-02-2217:21:04,2021-12-1214:21:32,1
70275,927,40002,2020-11-23 21:25:09,2021-01-1421:13:37,2021-01-1309:21:03,2
95580,838,53603,2020-12-29 12:12:27,2021-05-1308:54:14,2021-04-1319:40:27,2
81186,1328,45251,2022-08-25 21:55:07,2022-10-1921:52:01,2022-09-2019:52:54,1
57906,311,32299,2023-10-28 12:26:26,2023-11-0416:00:06,,0
77635,762,43519,2020-11-24 16:36:40,2021-04-2418:27:06,2021-01-1812:00:48,2
49343,1003,29229,2022-04-09 09:42:15,2022-04-2618:34:05,,0
26186,1295,15670,2023-12-20 11:02:08,2024-01-2017:03:24,,0
28098,42,17111,2021-03-25 12:21:44,2021-03-2621:28:28,2024-08-1612:51:44,0
92149,1434,51571,2024-10-21 12:46:34,,2024-12-2013:16:54,2
7458,340,4134,2020-10-05 19:17:31,2020-11-0319:00:47,,0
76717,199,43124,2021-06-15 16:52:09,2021-06-1711:26:08,,0
24542,193,14526,2021-07-03 18:04:03,2021-07-1118:48:43,,0
16890,1299,9877,2022-04-22 21:32:39,2022-04-2711:32:13,,0
34857,962,21854,2020-11-09 17:29:16,2020-12-1316:47:38,,0
32822,132,20568,2020-09-18 16:03:50,2020-11-1720:52:12,2020-11-1209:11:08,2
37409,358,23532,2020-10-01 19:03:52,2020-10-1112:42:34,,0
43879,832,26401,2020-11-10 19:15:11,2021-01-0518:47:52,2020-12-3014:31:32,2
59461,950,32226,2023-04-04 16:27:48,2023-05-0811:01:52,,0
43697,1311,26321,2024-06-19 12:50:06,2024-08-2610:53:04,,0
56365,601,31691,2023-03-03 20:53:24,2023-05-3016:35:23,2023-04-3017:31:01,2
16951,1331,9635,2021-06-20 15:25:32,2021-06-2421:45:43,,0
38649,351,24231,2021-03-22 15:55:30,2021-06-0921:27:04,2021-05-1808:03:07,2
77214,167,43351,2021-03-22 17:44:53,2021-04-2319:38:54,,0
12224,1440,6814,2024-09-19 20:56:11,2024-10-0819:32:10,,0
60945,796,33887,2020-06-17 10:50:24,2020-09-0810:18:35,2020-08-1008:40:12,2
47402,309,28572,2020-11-08 16:57:06,2020-12-2109:45:08,,0
41103,463,25488,2024-09-16 08:59:22,2024-10-1418:00:22,,0
80860,1337,45084,2022-11-23 18:33:58,2023-04-2520:53:09,2023-03-2119:04:54,2
10080,130,5850,2020-09-06 17:35:52,2020-09-2713:04:57,,0
72464,324,41341,2020-11-16 21:43:40,2021-01-0917:07:11,2020-12-0615:59:01,1
72877,384,41601,2022-04-20 11:10:33,2022-05-1916:41:51,,0
48214,396,29003,2022-11-18 11:12:53,2023-03-1321:40:15,2023-02-2210:07:19,2
6036,155,3355,2023-03-27 17:47:17,2023-06-0409:11:55,2023-05-2313:08:54,2
101381,1060,57446,2023-10-29 19:07:26,2023-12-2721:24:37,2023-11-2619:17:53,1
87837,384,49396,2023-03-01 10:04:47,2023-05-2308:49:42,2023-04-3007:58:47,2
64212,853,35925,2021-11-04 19:08:42,2021-12-1309:16:04,,0
30283,1019,18669,2022-10-06 17:31:54,2022-12-0317:45:31,2022-11-0311:42:48,1
14813,1373,8510,2023-05-21 19:34:30,2023-06-0409:52:32,,0
98032,124,55123,2020-10-13 20:26:01,2020-11-1118:02:32,,0
91392,1055,51420,2024-11-19 15:57:50,,,0
2708,944,1579,2020-10-29 16:09:22,2020-11-0122:05:38,,0
29621,1299,18167,2022-04-27 11:41:15,2022-05-0516:01:22,,0
15498,517,9010,2023-11-24 18:30:22,2023-11-2621:42:46,,0
95657,247,53696,2020-01-12 19:18:26,2020-01-1316:35:16,,0
92972,999,52188,2022-09-01 20:45:16,2022-12-0115:20:26,2022-10-2516:04:53,2
30661,1197,18964,2024-09-09 21:44:12,2024-10-2713:28:15,,0
46587,1140,28048,2024-01-14 12:12:26,2024-01-1614:43:07,,0
28148,1094,17129,2024-06-03 19:49:33,2024-10-2218:53:43,2024-09-2113:14:22,2
26420,121,15916,2022-03-21 16:55:32,2022-03-2215:51:18,,0
88943,189,50010,2021-08-05 17:10:28,2021-12-3108:58:41,2021-12-1513:12:23,2
43957,870,26437,2020-12-30 18:25:55,2021-01-0815:53:45,,0
26239,209,15762,2020-11-06 17:14:26,2020-11-0617:16:16,,0
3275,114,1952,2021-07-12 12:04:01,2021-11-1514:17:04,2021-10-1220:00:19,1
15841,372,9219,2022-11-06 14:54:49,2022-12-0918:05:39,,0
18081,1006,10530,2023-02-23 18:56:32,2023-04-1510:23:13,,0
86746,297,48748,2021-01-02 13:34:43,2021-03-0615:21:01,,0
62892,205,35045,2021-01-21 18:04:53,2021-03-0108:12:29,,0
46851,1282,28193,2023-06-30 19:24:52,2023-08-3113:43:23,,0
17356,1331,10122,2024-03-20 08:31:59,2024-04-1718:02:11,,0
32167,234,20069,2022-10-31 12:58:45,2022-11-1009:39:52,,0
84347,424,47252,2022-05-06 18:26:11,2022-06-0821:15:48,,0
80008,1142,44644,2024-03-05 12:38:08,2024-03-1221:38:07,,0
49075,628,29246,2023-06-21 12:41:43,2023-09-0213:59:01,,0
27089,193,16453,2021-07-11 19:27:57,2021-10-1915:52:12,2021-10-1721:17:44,1
40235,307,24386,2024-04-13 14:33:04,2024-05-0710:50:49,2024-05-0416:01:11,1
30824,37,19090,2021-06-07 16:44:18,2021-07-3019:26:22,2021-07-0318:37:47,1
100051,960,56537,2022-05-04 18:22:37,2022-08-0721:26:34,2023-02-2209:11:03,2
95700,774,53723,2020-05-25 12:24:36,2020-12-1011:32:21,2020-11-0909:01:15,2
57814,262,32534,2020-10-30 19:36:05,2020-12-0409:16:43,,0
86537,424,48631,2023-04-06 11:49:06,2023-05-1616:02:53,,0
96699,1295,54254,2020-06-23 17:40:07,2020-07-0914:53:41,,0
51627,406,30052,2022-03-07 17:02:25,2022-04-2317:18:16,,0
75863,1152,42570,2023-11-07 17:38:40,2023-12-1112:01:49,,0
34664,333,21784,2022-08-07 19:11:34,2022-09-0514:29:32,2022-08-2818:07:34,1
458,566,208,2024-04-11 20:26:46,2024-05-2110:47:17,2024-05-0914:48:15,1
61134,1260,34007,2024-12-01 12:16:45,2024-12-1212:04:13,,0
3255,872,1935,2022-04-21 21:10:30,2022-04-2121:10:39,,0
86565,1264,48649,2022-01-08 20:51:52,2022-02-1418:08:40,,0
8937,383,4982,2021-04-23 16:02:09,2021-05-2314:06:47,2021-05-1408:58:21,1
809,943,478,2022-03-19 16:00:47,2022-03-2409:57:25,,0
78921,1338,44088,2024-05-15 13:06:49,2024-06-1409:30:15,,0
88007,1170,49465,2024-10-24 16:26:12,2024-11-2715:58:06,2024-12-2600:53:02,1
102703,1085,58400,2024-03-14 09:00:39,2024-03-1417:37:27,,0
64128,999,35900,2024-03-28 16:48:19,2024-06-1917:42:56,2024-05-2218:59:30,2
59485,1295,33092,2021-10-28 12:37:06,2021-12-0811:15:58,,0
77193,70,43334,2021-06-21 17:50:19,2021-06-2522:01:23,,0
75753,314,42619,2022-06-11 09:30:02,2022-08-2012:36:09,,0
35175,453,21997,2024-04-17 21:56:41,2024-05-1321:54:38,,0
24756,402,14700,2022-11-12 16:28:20,2022-12-1120:25:07,,0
86258,971,48514,2021-10-21 09:15:52,2022-02-2416:45:24,2021-12-1810:56:41,2
34682,563,21792,2023-03-03 21:38:36,2023-06-0120:53:57,2023-04-2717:14:34,2
12450,339,6995,2022-12-17 19:42:26,2023-02-2414:29:49,2023-02-1921:04:42,1
48211,396,28840,2021-11-03 15:37:47,2022-01-0811:39:00,2021-12-3121:10:56,2
26974,193,16369,2020-10-24 16:56:02,2021-01-1611:33:33,2020-12-2210:32:58,2
58108,425,32569,2021-07-24 17:15:32,2021-08-0210:42:55,,0
21454,155,12705,2023-04-03 19:11:08,2023-04-1319:02:36,,0
15631,90,9088,2021-03-10 09:38:03,2021-04-0809:46:01,,0
79136,698,44210,2023-11-20 21:45:58,2024-01-1911:01:07,2024-01-1515:07:40,2
342,352,155,2021-10-29 16:31:04,2021-11-2811:15:29,2021-11-2318:14:44,1
